Longitude,Latitude
-122.2965679,37.8385722
-122.2966207,37.8388572
-122.2966666,37.8391094
-122.2968999,37.8404053
-122.2969477,37.840668
-122.2969937,37.8409211
-122.2970172,37.8410502
-122.2970415,37.8411812
-122.2970651,37.8413116
-122.2970893,37.8414399
-122.297114,37.8415693
