Latitude,Longitude
34.693019,37.65247
34.6944046,37.6526401
34.6962417,37.6529429
34.6967239,37.6529429
34.6970564,37.6528968
34.6974055,37.6527783
34.6977962,37.6525743
34.6981537,37.6523176
34.698428,37.6522321
34.6987522,37.6521926
34.6990349,37.6522057
34.7003504,37.6524007
34.7024099,37.6527059
34.7028671,37.6528705
34.7031747,37.6531008
34.7036402,37.6537458
34.7039893,37.6539564
34.704405,37.6540749
34.7047209,37.6541539
34.7073727,37.654529
34.7090365,37.6548814
