Latitude,Longitude
34.7129883,37.6602648
34.712636,37.6601845
34.7122827,37.6601055
34.7119876,37.6601121
34.7117341,37.6601779
34.7112769,37.6602799
34.7109028,37.6604247
34.710537,37.6605694
34.7101297,37.6606451
34.7098138,37.6606714
34.7093109,37.6607471
34.7090407,37.6608294
34.7087996,37.6608294
34.708492,37.6607603
34.7068918,37.6602239
