Latitude,Longitude
34.7206122,37.6594602
34.7208084,37.6598638
34.7207918,37.6600129
34.7206753,37.660193
34.7204427,37.6605524
34.7201103,37.6609252
34.7195895,37.661412
34.719102,37.6617848
34.7189856,37.6618682
34.7188471,37.6618594
34.7187397,37.6618274
34.7183762,37.6617191
34.7181324,37.6616533
34.7174011,37.6613594
34.7171252,37.6612736
