Latitude,Longitude
34.6757555,37.647503
34.6756795,37.6477766
34.6757634,37.6480377
34.6762371,37.6484698
34.6766808,37.6487831
34.6768966,37.6490774
34.6771545,37.6496091
34.6771785,37.6499747
34.6771485,37.6505966
