Longitude,Latitude
12.0845461,52.3539407
12.0847545,52.354016
12.0849782,52.3541012
12.0852136,52.3542007
12.0853519,52.3542608
12.085533,52.3543471
12.0856961,52.3544317
12.0857936,52.3544821
12.0859795,52.3545948
12.0863617,52.354834
12.0866196,52.3550179
12.0868461,52.3551901
12.087171,52.3554376
12.0873543,52.3555763
12.088557,52.3564786
12.0893004,52.3570367
12.0895582,52.35722
12.0896789,52.3573121
