Longitude,Latitude
-84.3832263,33.7842989
-84.3831975,33.7843553
-84.3831696,33.7844283
-84.3830544,33.7844186
-84.382936,33.7843901
-84.3829426,33.784349
-84.3829441,33.7843398
-84.3829501,33.7843025
-84.382975,33.7842239
-84.3831088,33.7842563
-84.3832263,33.7842989
