Latitude,Longitude
34.733046,37.6303158
34.7331208,37.6297441
34.7332833,37.628313
34.7334237,37.6265469
34.7339094,37.6236651
34.734188,37.6222554
34.7344087,37.6214179
34.7346924,37.6204844
34.7352834,37.6182718
34.7358417,37.6167207
34.7361007,37.6160759
34.7364141,37.6154033
34.7368417,37.6144468
34.7372128,37.6135374
34.7384351,37.610749
34.739459,37.608473
34.7398659,37.6075428
34.740522,37.6061851
