Latitude,Longitude
34.7215936,37.6596885
34.720928,37.6595337
34.7206122,37.6594602
34.7195663,37.6592045
34.7189512,37.6590543
34.7176626,37.6587085
34.7169431,37.6584821
34.7165737,37.6583313
34.7151905,37.6577665
34.7144342,37.6574014
34.7140191,37.6571458
34.7133757,37.6566039
34.713152,37.6564155
34.7130229,37.6562403
34.712943,37.6559823
34.712898,37.6557927
